0	490.7	1
100	511.3	1
200	530.51	0.992125984
250	539.65	0.986220472
300	548.52	0.976377953
320	552.03	0.972440945
340	555.51	0.966535433
360	558.98	0.960629921
380	562.34	0.954724409
400	565.73	0.946850394
420	569.08	0.938976378
440	572.44	0.929133858
460	575.79	0.919291339
480	579.09	0.905511811
500	582.4	0.891732283
510	584.07	0.883858268
520	585.67	0.874015748
530	587.33	0.864173228
540	588.97	0.854330709
550	590.58	0.842519685
560	592.24	0.830708661
570	593.86	0.818897638
580	595.52	0.803149606
590	597.16	0.789370079
600	598.79	0.771653543
610	600.42	0.753937008
620	602.07	0.736220472
630	603.74	0.714566929
640	605.38	0.692913386
650	606.99	0.671259843
660	608.63	0.647637795
670	610.26	0.622047244
680	611.85	0.596456693
690	613.46	0.570866142
700	615.09	0.543307087
710	616.69	0.517716535
720	618.33	0.49015748
730	619.94	0.462598425
740	621.61	0.437007874
750	623.18	0.411417323
760	624.78	0.385826772
770	626.35	0.362204724
780	627.96	0.340551181
790	629.51	0.322834646
800	631.11	0.30511811
810	632.66	0.289370079
820	634.24	0.277559055
830	635.82	0.265748031
840	637.39	0.257874016
850	638.97	0.251968504
860	640.57	0.246062992
870	642.14	0.242125984
880	643.68	0.24015748
890	645.29	0.238188976
900	646.87	0.236220472
910	648.46	0.234251969
920	650.08	0.234251969
950	654.89	0.230314961
980	659.77	0.226377953
1010	664.65	0.224409449
1040	669.55	0.220472441
1070	674.39	0.216535433
1100	679.28	0.214566929
1130	684.2	0.210629921
1160	689.08	0.206692913
1190	693.98	0.204724409
1220	698.88	0.200787402
1250	703.8	0.198818898
1280	708.73	0.19488189
1310	713.63	0.192913386
1340	718.55	0.188976378
1370	723.43	0.187007874
1400	728.35	0.18503937
1430	733.26	0.181102362
1460	738.21	0.179133858
1490	743.1	0.17519685
1520	748.05	0.173228346
1550	752.96	0.169291339
1580	757.9	0.167322835
1610	762.78	0.163385827
1640	767.71	0.161417323
1670	772.63	0.157480315
1700	777.58	0.155511811
1730	782.47	0.149606299
1760	787.37	0.143700787
1790	792.32	0.137795276
1820	797.26	0.133858268
1850	802.18	0.12992126
1880	807.11	0.122047244
1910	812.02	0.116141732
1940	816.98	0.114173228
1970	821.97	0.11023622
2000	826.89	0.108267717
2030	831.82	0.106299213
2060	836.81	0.104330709
2090	841.67	0.102362205
2120	846.6	0.100393701
2150	851.53	0.098425197
2180	856.41	0.094488189
2210	861.36	0.090551181
2240	866.31	0.086614173
2270	871.3	0.082677165
