0	500.29	1
500	521.18	0.998123827
1000	541.92	0.984990619
1100	546.13	0.979362101
1200	550.36	0.971857411
1250	552.42	0.966228893
1300	554.5	0.960600375
1350	556.61	0.954971857
1400	558.7	0.947467167
1450	560.78	0.941838649
1500	562.83	0.930581614
1550	564.92	0.92120075
1600	567.04	0.90619137
1650	569.1	0.891181989
1700	571.19	0.87054409
1750	573.24	0.848030019
1800	575.35	0.81988743
1850	577.4	0.786116323
1900	579.44	0.748592871
1950	581.5	0.701688555
2000	583.6	0.651031895
2050	585.65	0.594746717
2100	587.73	0.532833021
2150	589.81	0.469043152
2200	591.88	0.407129456
2250	593.96	0.350844278
2300	596.09	0.305816135
2350	598.17	0.273921201
2400	600.3	0.249530957
2450	602.41	0.234521576
2500	604.56	0.225140713
2550	606.64	0.219512195
2600	608.7	0.213883677
2650	610.77	0.210131332
2700	612.82	0.206378987
2750	614.86	0.202626642
2800	616.93	0.198874296
2850	618.98	0.195121951
2900	621.05	0.191369606
2950	623.14	0.187617261
3000	625.21	0.185741088
3050	627.29	0.183864916
3100	629.39	0.181988743
3150	631.49	0.178236398
3200	633.61	0.176360225
3250	635.71	0.174484053
3300	637.81	0.17260788
3350	639.89	0.168855535
3400	641.99	0.168855535
3450	644.06	0.166979362
3500	646.14	0.166979362
3550	648.2	0.165103189
3599	650.23	0.163227017
3699	654.37	0.159474672
3799	658.59	0.155722326
3899	662.74	0.153846154
3999	666.91	0.153846154
4099	671.07	0.151969981
4199	675.23	0.150093809
4299	679.36	0.150093809
4399	683.57	0.148217636
4499	687.73	0.148217636
4599	691.89	0.146341463
4699	696.07	0.144465291
4799	700.26	0.144465291
4899	704.43	0.142589118
4999	708.58	0.142589118
5099	712.76	0.138836773
5199	716.95	0.138836773
5299	721.14	0.1369606
5399	725.29	0.1369606
5499	729.42	0.135084428
5699	737.68	0.133208255
5899	745.99	0.131332083
6099	754.28	0.127579737
6299	762.58	0.125703565
6499	770.88	0.123827392
6699	779.27	0.12195122
6899	787.55	0.12195122
7099	795.87	0.120075047
7299	804.2	0.118198874
7499	812.52	0.114446529
7699	820.86	0.112570356
7899	829.16	0.110694184
8099	837.51	0.106941839
8299	845.81	0.106941839
8499	854.1	0.103189493
8699	862.44	0.099437148
8899	870.75	0.097560976
9099	875.8	0.095684803
9299	875.85	0.095684803
9499	875.14	0.095684803
9699	874.55	0.095684803
9899	874.1	0.09380863
10099	873.78	0.09380863
10299	873.59	0.09380863
10499	873.45	0.09380863
10699	873.35	0.09380863
