0	473.15	1
500	513.42	0.998673314
600	521.58	0.997578393
700	529.83	0.995042667
800	538.02	0.990617959
900	546.3	0.984362366
1000	554.73	0.974273616
1040	558.08	0.968748593
1080	561.39	0.961731722
1120	564.74	0.952959492
1140	566.41	0.947725368
1160	568.1	0.941715442
1180	569.76	0.934919132
1200	571.42	0.926979349
1220	573.1	0.917837788
1240	574.81	0.90728862
1260	576.47	0.895208596
1280	578.15	0.881522606
1300	579.83	0.865839532
1320	581.51	0.847752694
1340	583.15	0.827090086
1360	584.67	0.803661438
1380	586.26	0.777328564
1400	587.88	0.747948917
1420	589.52	0.715347585
1440	591.18	0.679707365
1460	592.85	0.641240105
1480	594.49	0.600185039
1500	596.15	0.557487488
1520	597.87	0.514412721
1540	599.54	0.472008975
1560	601.21	0.431337764
1580	602.89	0.393326358
1600	604.59	0.35875035
1620	606.27	0.328151497
1640	608.01	0.301910748
1660	609.73	0.279850492
1680	611.38	0.262119498
1700	612.99	0.248494302
1720	614.62	0.238063611
1740	616.26	0.230088347
1760	617.87	0.223770299
1780	619.51	0.218629546
1800	621.15	0.214163755
1820	622.82	0.209902549
1840	624.47	0.205698194
1860	626.15	0.201880599
1880	627.76	0.198276511
1900	629.44	0.194625738
1920	631.11	0.191273127
1940	632.75	0.188215981
1960	634.43	0.185093682
1980	636.11	0.181864112
2000	637.8	0.178798666
2020	639.44	0.176061261
2040	641.1	0.173624715
2060	642.77	0.171282161
2080	644.4	0.169049784
2100	646.05	0.16701805
2120	647.69	0.165102924
2140	649.35	0.163131361
2147	649.94	0.162491879
2197	654.08	0.159188028
2247	658.22	0.156616407
2297	662.42	0.154375523
2347	666.57	0.151175624
2397	670.73	0.148030709
2447	674.89	0.144768978
2497	679.01	0.142065601
2547	683.17	0.140272272
2597	687.36	0.138391382
2647	691.51	0.1366437
2697	695.67	0.134720689
2747	699.84	0.13281988
2797	703.99	0.131728695
2847	708.13	0.130924881
2897	712.31	0.130186427
2947	716.48	0.129713352
2997	720.6	0.129009548
3047	724.76	0.128378781
3097	728.88	0.12790695
3147	733.06	0.127383247
3197	737.18	0.126757045
3247	741.35	0.126157401
3297	745.54	0.125216437
3347	749.66	0.124114877
3397	753.8	0.12308822
3447	757.92	0.122010106
3497	762.05	0.121396353
3547	766.23	0.120951496
3597	770.34	0.120430283
3647	774.56	0.119792461
3697	778.65	0.11922892
3747	782.82	0.11874298
3797	786.97	0.118157861
3847	791.12	0.117717361
3897	795.22	0.117054018
3947	799.37	0.116122599
