0	473.01	1
1000	514.84	0.997455471
1500	535.62	0.987277354
1600	539.83	0.982697201
1700	544	0.977608142
1800	548.15	0.970483461
1900	552.34	0.961323155
2000	556.51	0.949109415
2050	558.6	0.941475827
2100	560.65	0.932824427
2150	562.68	0.92264631
2200	564.73	0.91043257
2250	566.8	0.8956743
2300	568.85	0.878371501
2350	570.93	0.857506361
2400	572.98	0.832569975
2450	575.08	0.803053435
2500	577.15	0.768956743
2550	579.26	0.728753181
2600	581.3	0.682951654
2650	583.42	0.632061069
2700	585.55	0.576081425
2750	587.61	0.516030534
2800	589.71	0.454961832
2850	591.83	0.394402036
2900	593.92	0.339440204
2950	596.08	0.294147583
3000	598.18	0.261068702
3050	600.31	0.238676845
3100	602.49	0.224936387
3150	604.55	0.215776081
3200	606.64	0.210178117
3250	608.76	0.205089059
3300	610.84	0.201017812
3350	612.85	0.196946565
3400	614.9	0.193384224
3450	616.96	0.189821883
3500	619.05	0.186259542
3550	621.12	0.183206107
3600	623.19	0.180152672
3650	625.24	0.177608142
3700	627.34	0.175063613
3750	629.41	0.172519084
3800	631.5	0.169974555
3850	633.59	0.167938931
3900	635.65	0.165903308
3950	637.74	0.163867684
4000	639.79	0.161832061
4050	641.86	0.160305344
4100	643.91	0.15826972
4150	645.98	0.156743003
4200	648.06	0.155216285
4248	650.06	0.153689567
4348	654.18	0.151145038
4448	658.34	0.148600509
4548	662.54	0.14605598
4648	666.75	0.144529262
4748	670.92	0.142493639
4848	675.08	0.140458015
4948	679.23	0.138931298
5048	683.41	0.13740458
5148	687.62	0.135877863
5248	691.79	0.134351145
5348	695.91	0.132824427
5448	700.05	0.13129771
5548	704.2	0.130279898
5648	708.4	0.129262087
5748	712.56	0.127735369
5848	716.76	0.126717557
5948	720.93	0.12519084
6048	725.06	0.123664122
6148	729.21	0.12264631
6248	733.38	0.121628499
6348	737.53	0.121119593
6448	741.68	0.120101781
6548	745.87	0.119083969
6648	750.04	0.118066158
6748	754.18	0.117048346
6848	758.35	0.116030534
6948	762.46	0.115012723
7048	766.64	0.114503817
7148	770.8	0.113486005
7248	774.98	0.112977099
7348	779.12	0.111959288
7448	783.31	0.111450382
7548	787.45	0.11043257
7648	791.62	0.109923664
7748	795.74	0.109414758
7848	799.87	0.108396947
7948	804.08	0.107888041
8048	808.24	0.107379135
8148	812.39	0.106361323
8248	816.54	0.105852417
8348	820.72	0.104834606
8448	824.89	0.1043257
8548	829.05	0.103816794
8648	833.23	0.103307888
8748	837.39	0.102290076
8848	841.5	0.10178117
8948	845.65	0.101272265
9048	849.81	0.100254453
9148	854	0.099745547
9248	858.14	0.099236641
9348	862.29	0.098727735
9448	866.44	0.09821883
9548	870.57	0.097201018
9648	874.39	0.096692112
