0	473.17	1
500	513.5	1
600	521.66	1
700	529.91	1
800	538.16	0.99484243
900	546.48	0.987124118
1000	554.8	0.97711276
1040	558.12	0.972641248
1080	561.45	0.967714879
1120	564.8	0.962170343
1160	568.12	0.9559267
1200	571.38	0.948838787
1240	574.77	0.940715976
1280	578.04	0.931353978
1320	581.4	0.920565426
1340	583.07	0.914579693
1360	584.73	0.908150722
1380	586.35	0.901252215
1400	587.96	0.893806492
1420	589.59	0.885756058
1440	591.25	0.876999382
1460	592.89	0.867451037
1480	594.51	0.856998888
1500	596.17	0.845528967
1520	597.85	0.832923635
1540	599.52	0.819062397
1560	601.16	0.803799888
1580	602.81	0.786988496
1600	604.51	0.768489788
1620	606.15	0.748133523
1640	607.82	0.725770868
1660	609.52	0.701228524
1680	611.14	0.67435827
1700	612.85	0.645049399
1720	614.49	0.613248087
1740	616.09	0.579002448
1760	617.78	0.542509025
1780	619.44	0.504153967
1800	621.1	0.464514461
1820	622.76	0.42441133
1840	624.42	0.384832173
1860	626.11	0.346930749
1880	627.78	0.31186286
1900	629.44	0.280670947
1920	631.11	0.254100806
1940	632.79	0.23253879
1960	634.51	0.215908648
1980	636.15	0.203741048
2000	637.87	0.195283872
2020	639.55	0.189667978
2040	641.27	0.18603564
2060	642.89	0.183668381
2080	644.56	0.182051607
2100	646.23	0.180844021
2120	647.88	0.179870083
2140	649.54	0.179033764
2146	650.02	0.178801952
2196	654.19	0.1771338
2246	658.33	0.17566382
2296	662.52	0.174020542
2346	666.73	0.1721638
2396	670.9	0.170511551
2446	675.05	0.169332101
2496	679.17	0.168441754
2546	683.32	0.167474544
2596	687.49	0.166341783
2646	691.62	0.165250002
2696	695.76	0.164298286
2746	699.89	0.163400192
2796	704.03	0.162425234
2846	708.16	0.16132489
2896	712.32	0.160285914
2946	716.47	0.159571312
2996	720.61	0.159073028
3046	724.74	0.158458327
3096	728.87	0.157726396
3146	733	0.157081317
3196	737.14	0.156565295
3246	741.31	0.155899013
3296	745.5	0.15497054
3346	749.61	0.154184376
3396	753.74	0.153766217
3446	757.86	0.1534396
3496	761.96	0.152997587
3546	766.14	0.152541709
3596	770.29	0.152120696
3646	774.41	0.151619557
3696	778.57	0.15099507
3746	782.71	0.15034204
3796	786.84	0.149780145
3846	790.97	0.149372792
3896	795.1	0.149021709
3946	799.27	0.148609462
3996	803.41	0.148117906
4046	807.57	0.147529302
4096	811.73	0.146886262
4146	815.87	0.14624465
4196	820.01	0.145453797
4246	824.17	0.14434122
4296	828.36	0.143132615
4346	832.54	0.142364392
4396	836.68	0.142226365
